loan_amnt,term,installment,purpose,annual_inc,dti,int_rate_pct,revol_util_pct,delinq_2yrs,inq_last_6mths,open_acc,total_acc,emp_length_yrs,credit_history_years,default,dti_band,util_band,rate_band,early_warning_flag,risk_tier
22000.0, 60 months,561.66,major_purchase,90600.0,30.85,18.25,22.8,1.0,5.0,20.0,41.0,2.0,23.350684931506848,0,High,Low,High,1,Watchlist
34700.0, 60 months,885.88,debt_consolidation,75000.0,31.46,18.25,80.4,1.0,0.0,14.0,25.0,10.0,18.92876712328767,1,High,Very High,High,1,Watchlist
21000.0, 60 months,488.53,debt_consolidation,55102.0,8.08,13.99,96.9,1.0,0.0,5.0,12.0,10.0,16.764383561643836,0,Low,Very High,Moderate,1,Watchlist
10800.0, 60 months,251.25,debt_consolidation,62000.0,28.57,13.99,92.2,1.0,0.0,6.0,32.0,10.0,19.684931506849313,1,Moderate,Very High,Moderate,1,Watchlist
15000.0, 36 months,588.42,debt_consolidation,65000.0,30.91,23.99,38.8,1.0,2.0,8.0,16.0,10.0,15.178082191780822,0,High,Moderate,Very High,1,Watchlist
4800.0, 36 months,178.88,credit_card,36000.0,30.57,20.2,60.4,1.0,0.0,13.0,23.0,6.0,14.175342465753424,0,High,High,Very High,1,Watchlist
16000.0, 36 months,546.77,debt_consolidation,118000.0,35.9,13.99,85.2,1.0,1.0,18.0,25.0,7.0,19.34794520547945,0,High,Very High,Moderate,1,Watchlist
25000.0, 60 months,642.21,debt_consolidation,58000.0,25.91,18.54,94.3,0.0,2.0,10.0,19.0,6.0,24.016438356164382,0,Moderate,Very High,High,1,Watchlist
20000.0, 36 months,689.89,credit_card,92000.0,11.64,14.65,88.0,2.0,2.0,10.0,27.0,1.0,19.767123287671232,1,Low,Very High,Moderate,1,Watchlist
28000.0, 60 months,843.32,debt_consolidation,68000.0,61.6,26.3,99.3,2.0,0.0,14.0,30.0,0.0,22.852054794520548,0,Very High,Very High,Very High,1,Watchlist
16000.0, 36 months,491.7,credit_card,79500.0,31.92,6.68,44.1,0.0,3.0,32.0,49.0,2.0,13.008219178082191,1,High,Moderate,Low,1,Watchlist
14900.0, 36 months,511.64,debt_consolidation,86000.0,25.44,14.33,93.9,0.0,3.0,22.0,58.0,3.0,28.934246575342467,0,Moderate,Very High,Moderate,1,Watchlist
10350.0, 60 months,274.16,debt_consolidation,55000.0,37.64,19.99,35.3,1.0,0.0,12.0,35.0,0.0,18.764383561643836,1,High,Moderate,High,1,Watchlist
10000.0, 36 months,343.39,debt_consolidation,70000.0,30.02,14.33,23.4,2.0,0.0,12.0,32.0,10.0,24.931506849315067,0,High,Low,Moderate,1,Watchlist
17000.0, 60 months,498.88,debt_consolidation,41000.0,31.23,24.99,43.7,2.0,2.0,12.0,23.0,10.0,22.51780821917808,0,High,Moderate,Very High,1,Watchlist
6450.0, 36 months,239.68,credit_card,19000.0,32.85,19.99,28.3,0.0,2.0,17.0,20.0,0.0,10.75890410958904,1,High,Low,High,1,Watchlist
11400.0, 36 months,435.2,debt_consolidation,38000.0,36.78,21.97,42.4,3.0,1.0,10.0,29.0,2.0,34.441095890410956,0,High,Moderate,Very High,1,Watchlist
6400.0, 36 months,205.76,credit_card,39062.0,34.82,9.75,54.6,1.0,0.0,19.0,30.0,10.0,28.438356164383563,0,High,Moderate,Low,1,Watchlist
15600.0, 60 months,400.82,other,50000.0,31.81,18.55,45.3,1.0,0.0,13.0,18.0,6.0,15.263013698630138,0,High,Moderate,High,1,Watchlist
13700.0, 60 months,351.56,debt_consolidation,66300.0,34.73,18.49,39.4,0.0,3.0,34.0,70.0,3.0,17.515068493150686,1,High,Moderate,High,1,Watchlist
40000.0, 60 months,877.5,debt_consolidation,175115.0,9.95,11.39,81.8,1.0,0.0,9.0,19.0,10.0,23.268493150684932,0,Low,Very High,Moderate,1,Watchlist
12000.0, 36 months,382.5,debt_consolidation,39000.0,16.86,9.16,94.0,2.0,0.0,7.0,26.0,4.0,19.6,0,Low,Very High,Low,1,Watchlist
21575.0, 60 months,643.42,debt_consolidation,75000.0,34.66,25.8,96.9,0.0,2.0,13.0,41.0,7.0,20.34794520547945,1,High,Very High,Very High,1,Watchlist
12000.0, 36 months,400.24,debt_consolidation,48000.0,33.55,12.29,44.0,0.0,2.0,10.0,27.0,10.0,18.01095890410959,0,High,Moderate,Moderate,1,Watchlist
18200.0, 60 months,471.32,debt_consolidation,69000.0,17.5,18.92,81.2,3.0,1.0,9.0,30.0,10.0,19.852054794520548,1,Low,Very High,High,1,Watchlist
20000.0, 36 months,637.58,credit_card,55000.0,17.28,9.17,91.8,1.0,0.0,4.0,21.0,0.0,18.84931506849315,0,Low,Very High,Low,1,Watchlist
15075.0, 60 months,381.66,debt_consolidation,42000.0,38.8,17.86,66.6,1.0,0.0,12.0,25.0,10.0,19.92876712328767,0,High,High,High,1,Watchlist
14900.0, 60 months,404.61,debt_consolidation,60000.0,26.8,21.18,88.8,0.0,5.0,6.0,13.0,10.0,22.18082191780822,0,Moderate,Very High,Very High,1,Watchlist
19125.0, 60 months,472.95,debt_consolidation,46600.0,19.26,16.77,87.7,1.0,3.0,9.0,42.0,10.0,29.85753424657534,1,Low,Very High,High,1,Watchlist
10000.0, 36 months,339.31,credit_card,60000.0,17.18,13.49,86.6,0.0,2.0,9.0,17.0,5.0,35.52876712328767,1,Low,Very High,Moderate,1,Watchlist
2700.0, 36 months,89.03,other,105000.0,26.57,11.49,99.4,1.0,0.0,9.0,28.0,10.0,22.265753424657536,0,Moderate,Very High,Moderate,1,Watchlist
8000.0, 60 months,193.06,home_improvement,68000.0,23.96,15.65,94.3,0.0,3.0,10.0,37.0,10.0,21.18082191780822,0,Moderate,Very High,High,1,Watchlist
24000.0, 60 months,682.52,debt_consolidation,68000.0,34.56,23.43,91.8,1.0,4.0,14.0,28.0,10.0,22.265753424657536,0,High,Very High,Very High,1,Watchlist
10000.0, 60 months,282.48,major_purchase,58000.0,10.63,23.1,82.9,3.0,1.0,5.0,10.0,3.0,17.345205479452055,0,Low,Very High,Very High,1,Watchlist
14475.0, 36 months,518.03,debt_consolidation,58000.0,32.63,17.27,35.5,1.0,2.0,14.0,21.0,2.0,15.515068493150684,0,High,Moderate,High,1,Watchlist
6300.0, 36 months,216.73,home_improvement,39000.0,33.75,14.46,47.6,3.0,1.0,11.0,22.0,0.0,15.68219178082192,0,High,Moderate,Moderate,1,Watchlist
10000.0, 36 months,329.91,home_improvement,41784.0,31.16,11.53,34.0,0.0,2.0,6.0,15.0,6.0,18.01095890410959,0,High,Moderate,Moderate,1,Watchlist
10400.0, 60 months,287.06,debt_consolidation,62000.0,22.92,21.97,92.6,0.0,2.0,17.0,31.0,10.0,19.432876712328767,1,Moderate,Very High,Very High,1,Watchlist
5000.0, 36 months,170.87,debt_consolidation,58500.0,9.39,13.99,90.6,4.0,0.0,11.0,20.0,3.0,12.427397260273972,0,Low,Very High,Moderate,1,Watchlist
15000.0, 36 months,480.43,debt_consolidation,108000.0,17.11,9.49,82.0,2.0,1.0,18.0,36.0,10.0,24.931506849315067,0,Low,Very High,Low,1,Watchlist
8200.0, 60 months,214.62,debt_consolidation,120000.0,2.8,19.42,88.4,0.0,2.0,5.0,6.0,3.0,11.594520547945203,0,Low,Very High,High,1,Watchlist
16200.0, 36 months,597.77,debt_consolidation,45000.0,32.75,19.48,76.4,0.0,2.0,11.0,20.0,2.0,9.257534246575345,0,High,High,High,1,Watchlist
22400.0, 36 months,754.64,debt_consolidation,70000.0,3.72,12.99,84.2,1.0,0.0,7.0,9.0,10.0,24.101369863013694,0,Low,Very High,Moderate,1,Watchlist
10950.0, 60 months,283.99,debt_consolidation,25000.0,33.46,18.99,47.9,0.0,4.0,6.0,29.0,6.0,19.852054794520548,1,High,Moderate,High,1,Watchlist
12000.0, 60 months,276.06,debt_consolidation,125000.0,16.13,13.49,86.5,2.0,0.0,10.0,19.0,10.0,16.764383561643836,0,Low,Very High,Moderate,1,Watchlist
6000.0, 36 months,211.81,debt_consolidation,36000.0,33.97,16.29,40.0,1.0,0.0,8.0,12.0,10.0,14.926027397260274,0,High,Moderate,High,1,Watchlist
16000.0, 60 months,352.13,credit_card,110000.0,31.12,11.53,37.9,1.0,3.0,13.0,46.0,8.0,21.265753424657536,1,High,Moderate,Moderate,1,Watchlist
16000.0, 36 months,575.0,debt_consolidation,40000.0,32.31,17.57,37.3,0.0,2.0,11.0,28.0,10.0,17.926027397260274,0,High,Moderate,High,1,Watchlist
9600.0, 36 months,379.17,debt_consolidation,32000.0,7.88,24.5,85.1,1.0,1.0,5.0,6.0,3.0,19.013698630136982,1,Low,Very High,Very High,1,Watchlist
9800.0, 36 months,325.46,credit_card,60000.0,52.78,11.99,41.2,1.0,0.0,16.0,80.0,10.0,18.43013698630137,1,Very High,Moderate,Moderate,1,Watchlist
14400.0, 36 months,535.09,debt_consolidation,40000.0,33.0,19.99,23.0,2.0,1.0,10.0,11.0,0.0,7.257534246575342,1,High,Low,High,1,Watchlist
25975.0, 36 months,929.58,debt_consolidation,64000.0,22.37,17.27,90.1,0.0,2.0,13.0,22.0,5.0,19.18082191780822,0,Moderate,Very High,High,1,Watchlist
19750.0, 60 months,512.22,credit_card,42988.0,38.82,18.99,85.2,1.0,0.0,8.0,12.0,10.0,20.265753424657536,0,High,Very High,High,1,Watchlist
19200.0, 36 months,651.47,credit_card,56000.0,25.61,13.49,91.9,1.0,0.0,8.0,19.0,10.0,14.427397260273972,0,Moderate,Very High,Moderate,1,Watchlist
8625.0, 36 months,298.95,debt_consolidation,46115.0,30.97,14.99,41.0,0.0,3.0,11.0,19.0,3.0,17.682191780821917,0,High,Moderate,Moderate,1,Watchlist
12550.0, 36 months,461.56,debt_consolidation,42000.0,18.94,19.24,95.9,0.0,3.0,7.0,44.0,10.0,15.597260273972603,0,Low,Very High,High,1,Watchlist
30000.0, 36 months,1007.79,home_improvement,130000.0,30.8,12.79,55.7,2.0,0.0,16.0,33.0,4.0,14.175342465753424,0,High,Moderate,Moderate,1,Watchlist
24000.0, 36 months,791.09,credit_card,70000.0,33.07,11.47,53.0,0.0,2.0,13.0,23.0,10.0,17.263013698630136,0,High,Moderate,Moderate,1,Watchlist
21725.0, 60 months,649.05,credit_card,80000.0,20.87,25.89,89.4,0.0,2.0,12.0,20.0,10.0,11.175342465753424,0,Moderate,Very High,Very High,1,Watchlist
11000.0, 36 months,342.12,credit_card,50000.0,32.17,7.49,46.1,1.0,1.0,20.0,35.0,3.0,12.427397260273972,0,High,Moderate,Low,1,Watchlist
15000.0, 36 months,503.18,home_improvement,50000.0,30.84,12.69,77.3,1.0,0.0,6.0,12.0,3.0,12.175342465753424,0,High,High,Moderate,1,Watchlist
7550.0, 36 months,261.91,debt_consolidation,140000.0,32.23,15.05,82.0,1.0,0.0,14.0,26.0,0.0,26.350684931506848,1,High,Very High,High,1,Watchlist
10000.0, 36 months,361.48,major_purchase,41000.0,20.11,17.99,89.8,0.0,2.0,6.0,22.0,5.0,19.0986301369863,0,Moderate,Very High,High,1,Watchlist
11000.0, 36 months,384.62,credit_card,48000.0,30.4,15.61,74.1,1.0,1.0,9.0,24.0,5.0,15.926027397260274,0,High,High,High,1,Watchlist
4500.0, 36 months,156.68,home_improvement,78000.0,13.03,15.31,83.7,1.0,0.0,5.0,11.0,10.0,24.435616438356163,0,Low,Very High,High,1,Watchlist
8000.0, 36 months,279.72,debt_consolidation,66000.0,12.2,15.61,80.0,0.0,3.0,6.0,7.0,3.0,13.512328767123288,0,Low,High,High,1,Watchlist
15675.0, 36 months,588.55,debt_consolidation,49000.0,19.56,20.75,95.8,4.0,0.0,12.0,24.0,0.0,29.69041095890411,0,Low,Very High,Very High,1,Watchlist
8000.0, 36 months,292.24,debt_consolidation,98000.0,28.29,18.75,89.6,2.0,2.0,10.0,40.0,10.0,21.0986301369863,0,Moderate,Very High,High,1,Watchlist
12000.0, 60 months,291.76,debt_consolidation,72000.0,33.73,15.99,85.0,0.0,2.0,13.0,32.0,10.0,29.438356164383563,0,High,Very High,High,1,Watchlist
20000.0, 60 months,560.83,debt_consolidation,47840.0,35.37,22.74,76.6,1.0,1.0,12.0,14.0,1.0,9.424657534246576,1,High,High,Very High,1,Watchlist
10800.0, 36 months,361.25,debt_consolidation,117100.0,13.05,12.49,81.3,5.0,2.0,6.0,17.0,2.0,23.268493150684932,0,Low,Very High,Moderate,1,Watchlist
25000.0, 60 months,629.01,debt_consolidation,185000.0,21.46,17.57,88.0,0.0,2.0,15.0,34.0,3.0,20.0986301369863,0,Moderate,Very High,High,1,Watchlist
5000.0, 36 months,166.05,debt_consolidation,43500.0,13.02,11.99,90.0,2.0,0.0,10.0,28.0,10.0,30.104109589041094,0,Low,Very High,Moderate,1,Watchlist
10000.0, 36 months,336.9,debt_consolidation,48000.0,31.23,12.99,23.0,0.0,4.0,14.0,16.0,5.0,6.841095890410959,1,High,Low,Moderate,1,Watchlist
23500.0, 36 months,873.23,home_improvement,47000.0,34.7,19.99,52.6,2.0,0.0,11.0,32.0,7.0,16.01095890410959,0,High,Moderate,High,1,Watchlist
6000.0, 36 months,196.18,debt_consolidation,100014.0,16.93,10.91,93.9,2.0,0.0,13.0,51.0,0.0,24.350684931506848,0,Low,Very High,Moderate,1,Watchlist
10000.0, 36 months,346.61,credit_card,42000.0,57.0,14.99,54.7,0.0,2.0,23.0,37.0,0.0,16.926027397260274,1,Very High,Moderate,Moderate,1,Watchlist
32000.0, 60 months,963.79,debt_consolidation,143700.0,31.32,26.3,76.4,3.0,1.0,14.0,34.0,10.0,20.767123287671232,0,High,High,Very High,1,Watchlist
18000.0, 60 months,467.23,debt_consolidation,45850.0,32.53,19.03,15.3,1.0,0.0,10.0,24.0,5.0,25.931506849315067,1,High,Low,High,1,Watchlist
3500.0, 36 months,110.77,credit_card,50000.0,19.06,8.67,80.4,1.0,0.0,11.0,17.0,5.0,23.435616438356163,0,Low,Very High,Low,1,Watchlist
34425.0, 60 months,896.61,credit_card,82000.0,29.43,19.19,95.2,1.0,0.0,19.0,30.0,10.0,18.84931506849315,1,Moderate,Very High,High,1,Watchlist
12000.0, 60 months,363.35,moving,54000.0,31.33,26.57,60.9,2.0,0.0,12.0,18.0,10.0,13.923287671232876,1,High,High,Very High,1,Watchlist
15000.0, 36 months,588.42,debt_consolidation,80000.0,19.29,23.99,83.0,0.0,3.0,6.0,14.0,10.0,13.26027397260274,1,Low,Very High,Very High,1,Watchlist
28350.0, 36 months,1032.76,debt_consolidation,63000.0,34.78,18.55,66.0,0.0,3.0,12.0,22.0,4.0,35.10958904109589,0,High,High,High,1,Watchlist
12000.0, 36 months,410.08,credit_card,46000.0,31.57,13.99,80.1,0.0,2.0,12.0,21.0,3.0,14.093150684931508,0,High,Very High,Moderate,1,Watchlist
12100.0, 60 months,327.28,debt_consolidation,43000.0,32.79,20.99,31.2,0.0,2.0,18.0,21.0,1.0,18.764383561643836,0,High,Moderate,Very High,1,Watchlist
12000.0, 36 months,395.37,debt_consolidation,65000.0,37.5,11.44,42.5,1.0,0.0,13.0,33.0,10.0,20.6,0,High,Moderate,Moderate,1,Watchlist
30000.0, 60 months,786.83,debt_consolidation,88000.0,26.09,19.52,94.6,1.0,0.0,13.0,32.0,7.0,16.43013698630137,0,Moderate,Very High,High,1,Watchlist
24000.0, 36 months,821.2,credit_card,135000.0,34.16,14.08,77.0,0.0,2.0,23.0,49.0,10.0,18.43013698630137,1,High,High,Moderate,1,Watchlist
20000.0, 36 months,673.79,debt_consolidation,100000.0,17.92,12.99,81.8,1.0,0.0,8.0,29.0,10.0,16.926027397260274,1,Low,Very High,Moderate,1,Watchlist
18000.0, 60 months,400.31,credit_card,75000.0,13.96,11.99,87.5,1.0,0.0,7.0,22.0,4.0,19.18082191780822,0,Low,Very High,Moderate,1,Watchlist
7500.0, 36 months,269.53,debt_consolidation,42000.0,37.71,17.57,40.2,0.0,3.0,12.0,35.0,10.0,19.432876712328767,0,High,Moderate,High,1,Watchlist
8000.0, 36 months,250.66,debt_consolidation,80000.0,23.34,7.99,80.5,1.0,3.0,13.0,38.0,8.0,23.101369863013694,0,Moderate,Very High,Low,1,Watchlist
6000.0, 36 months,193.41,debt_consolidation,62800.0,32.89,9.93,0.2,0.0,2.0,10.0,24.0,2.0,15.43013698630137,0,High,Low,Low,1,Watchlist
9000.0, 36 months,320.83,debt_consolidation,79000.0,35.64,16.99,72.9,0.0,2.0,23.0,47.0,10.0,26.435616438356163,0,High,High,High,1,Watchlist
13275.0, 36 months,440.86,debt_consolidation,55000.0,38.82,11.99,68.6,1.0,0.0,14.0,24.0,10.0,29.69041095890411,0,High,High,Moderate,1,Watchlist
18000.0, 36 months,642.65,debt_consolidation,50000.0,24.63,17.1,93.3,0.0,2.0,7.0,11.0,2.0,30.186301369863013,0,Moderate,Very High,High,1,Watchlist
19800.0, 36 months,705.83,debt_consolidation,55000.0,14.31,16.99,90.2,5.0,0.0,9.0,16.0,3.0,13.093150684931508,1,Low,Very High,High,1,Watchlist
15975.0, 36 months,538.65,credit_card,50000.0,30.36,13.05,81.6,2.0,0.0,8.0,21.0,8.0,19.0986301369863,0,High,Very High,Moderate,1,Watchlist
8400.0, 36 months,301.88,debt_consolidation,50000.0,22.85,17.57,92.7,4.0,0.0,7.0,21.0,0.0,15.345205479452057,0,Moderate,Very High,High,1,Watchlist
20000.0, 36 months,738.5,debt_consolidation,60000.0,30.84,19.53,81.0,0.0,3.0,11.0,26.0,5.0,30.523287671232875,1,High,Very High,High,1,Watchlist
4200.0, 36 months,152.37,moving,86000.0,19.79,18.25,91.1,0.0,3.0,9.0,11.0,10.0,16.17808219178082,0,Low,Very High,High,1,Watchlist
35000.0, 60 months,878.71,debt_consolidation,70000.0,30.88,17.47,88.3,1.0,0.0,13.0,28.0,10.0,15.764383561643836,0,High,Very High,High,1,Watchlist
12900.0, 36 months,463.59,small_business,78000.0,31.96,17.57,26.6,1.0,0.0,15.0,29.0,5.0,18.263013698630136,0,High,Low,High,1,Watchlist
9000.0, 36 months,286.87,debt_consolidation,72000.0,16.05,9.16,91.8,2.0,1.0,6.0,23.0,10.0,33.273972602739725,0,Low,Very High,Low,1,Watchlist
18200.0, 60 months,445.4,debt_consolidation,75000.0,30.8,16.29,82.5,0.0,2.0,17.0,36.0,10.0,18.43013698630137,0,High,Very High,High,1,Watchlist
23075.0, 36 months,848.65,small_business,68000.0,36.8,19.24,78.9,1.0,0.0,12.0,26.0,10.0,21.432876712328767,0,High,High,High,1,Watchlist
12000.0, 36 months,419.58,debt_consolidation,43000.0,20.65,15.61,88.1,0.0,3.0,8.0,20.0,10.0,21.013698630136982,0,Moderate,Very High,High,1,Watchlist
4000.0, 36 months,136.04,debt_consolidation,60692.0,24.6,13.65,96.6,1.0,0.0,6.0,31.0,10.0,32.18904109589041,0,Moderate,Very High,Moderate,1,Watchlist
33600.0, 60 months,895.82,debt_consolidation,240000.0,13.56,20.3,87.3,2.0,0.0,12.0,26.0,2.0,38.276712328767125,0,Low,Very High,Very High,1,Watchlist
28000.0, 60 months,695.73,debt_consolidation,135000.0,9.48,16.99,80.1,1.0,1.0,32.0,61.0,2.0,14.342465753424657,0,Low,Very High,High,1,Watchlist
7800.0, 36 months,244.03,home_improvement,142000.0,21.55,7.89,83.0,0.0,2.0,11.0,35.0,10.0,26.6027397260274,0,Moderate,Very High,Low,1,Watchlist
10000.0, 36 months,314.2,home_improvement,62000.0,31.38,8.18,49.2,1.0,0.0,17.0,30.0,10.0,21.6,0,High,Moderate,Low,1,Watchlist
14500.0, 36 months,521.09,debt_consolidation,49000.0,22.51,17.57,81.1,1.0,0.0,16.0,31.0,9.0,14.512328767123288,0,Moderate,Very High,High,1,Watchlist
16000.0, 36 months,528.0,credit_card,160000.0,14.43,11.55,86.8,1.0,1.0,15.0,38.0,3.0,39.36164383561644,1,Low,Very High,Moderate,1,Watchlist
16000.0, 60 months,358.27,debt_consolidation,94000.0,30.58,12.29,4.3,1.0,0.0,11.0,28.0,10.0,21.18082191780822,0,High,Low,Moderate,1,Watchlist
10000.0, 60 months,328.41,home_improvement,160000.0,30.76,30.79,54.6,0.0,2.0,23.0,51.0,10.0,20.767123287671232,0,High,Moderate,Very High,1,Watchlist
7200.0, 36 months,261.21,debt_consolidation,89000.0,16.17,18.25,93.3,3.0,0.0,6.0,23.0,2.0,26.687671232876713,1,Low,Very High,High,1,Watchlist
32000.0, 60 months,805.13,major_purchase,115200.0,13.38,17.57,98.5,2.0,1.0,11.0,15.0,6.0,16.263013698630136,0,Low,Very High,High,1,Watchlist
8000.0, 36 months,266.83,debt_consolidation,85000.0,22.12,12.29,97.8,2.0,0.0,6.0,29.0,10.0,18.84931506849315,0,Moderate,Very High,Moderate,1,Watchlist
19950.0, 60 months,517.41,debt_consolidation,50000.0,18.75,18.99,90.7,1.0,0.0,12.0,23.0,1.0,35.35890410958904,1,Low,Very High,High,1,Watchlist
2500.0, 36 months,81.25,other,58800.0,6.53,10.49,95.0,4.0,2.0,4.0,14.0,6.0,24.016438356164382,0,Low,Very High,Moderate,1,Watchlist
31200.0, 36 months,1036.14,credit_card,100000.0,35.16,11.99,84.0,1.0,0.0,6.0,28.0,10.0,34.69315068493151,0,High,Very High,Moderate,1,Watchlist
16600.0, 60 months,375.08,credit_card,71000.0,38.25,12.69,66.9,1.0,0.0,18.0,28.0,8.0,19.18082191780822,0,High,High,Moderate,1,Watchlist
4500.0, 36 months,153.78,credit_card,32000.0,34.13,13.99,35.7,1.0,0.0,11.0,18.0,7.0,13.175342465753424,0,High,Moderate,Moderate,1,Watchlist
10625.0, 60 months,284.41,credit_card,38100.0,38.33,20.49,72.6,0.0,3.0,16.0,32.0,7.0,28.104109589041094,0,High,High,Very High,1,Watchlist
8000.0, 36 months,269.52,debt_consolidation,52000.0,31.16,12.99,60.9,1.0,1.0,9.0,20.0,4.0,15.764383561643836,0,High,High,Moderate,1,Watchlist
12000.0, 36 months,427.78,credit_card,52000.0,34.71,16.99,82.1,3.0,2.0,14.0,26.0,10.0,23.268493150684932,0,High,Very High,High,1,Watchlist
20000.0, 60 months,454.96,debt_consolidation,75540.0,18.24,12.99,87.4,2.0,1.0,14.0,25.0,8.0,17.764383561643836,0,Low,Very High,Moderate,1,Watchlist
20650.0, 36 months,705.67,credit_card,172000.0,25.7,13.99,96.1,3.0,0.0,12.0,32.0,10.0,27.27123287671233,0,Moderate,Very High,Moderate,1,Watchlist
15000.0, 36 months,515.08,debt_consolidation,73450.0,31.76,14.33,55.2,0.0,3.0,16.0,26.0,9.0,21.6,0,High,Moderate,Moderate,1,Watchlist
35000.0, 60 months,768.69,debt_consolidation,140000.0,11.14,11.44,85.0,1.0,0.0,13.0,22.0,10.0,27.186301369863013,0,Low,Very High,Moderate,1,Watchlist
4000.0, 36 months,138.63,debt_consolidation,36000.0,26.33,14.98,89.0,2.0,0.0,7.0,18.0,1.0,17.926027397260274,1,Moderate,Very High,Moderate,1,Watchlist
10000.0, 36 months,350.44,debt_consolidation,54000.0,26.09,15.77,90.3,2.0,1.0,11.0,44.0,10.0,13.342465753424657,0,Moderate,Very High,High,1,Watchlist
12175.0, 36 months,446.23,small_business,45000.0,28.32,18.99,84.0,0.0,2.0,16.0,29.0,2.0,15.43013698630137,1,Moderate,Very High,High,1,Watchlist
27450.0, 36 months,1003.99,debt_consolidation,55000.0,23.65,18.84,82.6,0.0,2.0,8.0,25.0,3.0,18.84931506849315,1,Moderate,Very High,High,1,Watchlist
1500.0, 36 months,50.54,medical,80784.0,25.73,12.99,84.8,0.0,2.0,12.0,23.0,2.0,14.926027397260274,0,Moderate,Very High,Moderate,1,Watchlist
7000.0, 36 months,239.21,debt_consolidation,57000.0,31.24,13.99,40.1,1.0,0.0,18.0,24.0,10.0,18.263013698630136,0,High,Moderate,Moderate,1,Watchlist
4500.0, 36 months,153.08,home_improvement,100000.0,23.94,13.67,84.4,3.0,1.0,11.0,24.0,10.0,27.104109589041094,0,Moderate,Very High,Moderate,1,Watchlist
15000.0, 36 months,471.3,credit_card,55000.0,33.38,8.18,71.9,2.0,0.0,16.0,41.0,1.0,45.03013698630137,1,High,High,Low,1,Watchlist
15000.0, 36 months,478.19,credit_card,45000.0,14.24,9.17,84.7,2.0,0.0,12.0,25.0,10.0,25.101369863013694,0,Low,Very High,Low,1,Watchlist
18000.0, 36 months,650.48,debt_consolidation,91000.0,42.23,17.97,75.0,1.0,0.0,11.0,21.0,10.0,18.43013698630137,0,Very High,High,High,1,Watchlist
15000.0, 36 months,495.86,debt_consolidation,90000.0,27.8,11.67,99.0,0.0,2.0,9.0,26.0,10.0,18.01095890410959,0,Moderate,Very High,Moderate,1,Watchlist
9000.0, 36 months,320.83,debt_consolidation,49555.0,36.23,16.99,77.6,1.0,2.0,10.0,16.0,10.0,19.432876712328767,0,High,High,High,1,Watchlist
5000.0, 36 months,166.36,debt_consolidation,55000.0,32.59,12.12,86.1,1.0,0.0,14.0,41.0,8.0,29.353424657534248,0,High,Very High,Moderate,1,Watchlist
20000.0, 60 months,563.7,debt_consolidation,80000.0,29.5,22.99,98.5,0.0,2.0,19.0,48.0,3.0,20.432876712328767,1,Moderate,Very High,Very High,1,Watchlist
7675.0, 36 months,118.55,credit_card,42994.0,24.51,13.87,81.6,0.0,3.0,5.0,24.0,7.0,22.013698630136982,1,Moderate,Very High,Moderate,1,Watchlist
20000.0, 60 months,466.2,debt_consolidation,60000.0,31.08,14.08,58.2,1.0,0.0,14.0,19.0,3.0,11.427397260273972,0,High,Moderate,Moderate,1,Watchlist
5000.0, 36 months,163.67,credit_card,80000.0,7.43,10.99,90.8,0.0,2.0,6.0,17.0,1.0,13.594520547945203,0,Low,Very High,Moderate,1,Watchlist
19375.0, 36 months,710.12,debt_consolidation,63000.0,30.9,18.99,49.0,0.0,2.0,15.0,41.0,6.0,11.342465753424657,0,High,Moderate,High,1,Watchlist
35000.0, 60 months,1085.33,debt_consolidation,130000.0,34.03,27.79,39.5,0.0,3.0,25.0,54.0,4.0,22.852054794520548,1,High,Moderate,Very High,1,Watchlist
11375.0, 60 months,296.58,home_improvement,43200.0,30.22,19.24,16.2,1.0,1.0,10.0,28.0,6.0,27.353424657534248,1,High,Low,High,1,Watchlist
22475.0, 36 months,779.0,home_improvement,50000.0,34.93,14.99,35.0,2.0,1.0,10.0,18.0,9.0,13.093150684931508,0,High,Moderate,Moderate,1,Watchlist
9000.0, 36 months,289.02,debt_consolidation,125000.0,21.83,9.67,92.7,0.0,2.0,13.0,25.0,1.0,21.013698630136982,0,Moderate,Very High,Low,1,Watchlist
13600.0, 36 months,501.76,debt_consolidation,38000.0,11.92,19.47,94.4,1.0,0.0,6.0,10.0,4.0,11.175342465753424,0,Low,Very High,High,1,Watchlist
